E,D,allowed,k_minus,k_plus
8.40000000000,-0.712389331710,true,-2.36369333124,2.36369333124
8.45000000000,-0.716287330229,true,-2.36926351771,2.36926351771
8.50000000000,-0.720115301084,true,-2.37476480615,2.37476480615
8.55000000000,-0.723873661770,true,-2.38019678598,2.38019678598
8.60000000000,-0.727562828182,true,-2.38555903647,2.38555903647
8.65000000000,-0.731183214615,true,-2.39085112718,2.39085112718
8.70000000000,-0.734735233770,true,-2.39607261835,2.39607261835
8.75000000000,-0.738219296760,true,-2.40122306141,2.40122306141
8.80000000000,-0.741635813114,true,-2.40630199942,2.40630199942
8.85000000000,-0.744985190779,true,-2.41130896758,2.41130896758
8.90000000000,-0.748267836128,true,-2.41624349382,2.41624349382
8.95000000000,-0.751484153963,true,-2.42110509928,2.42110509928
9.00000000000,-0.754634547520,true,-2.42589329897,2.42589329897
9.05000000000,-0.757719418473,true,-2.43060760231,2.43060760231
9.10000000000,-0.760739166938,true,-2.43524751385,2.43524751385
9.15000000000,-0.763694191481,true,-2.43981253391,2.43981253391
9.20000000000,-0.766584889117,true,-2.44430215927,2.44430215927
9.25000000000,-0.769411655319,true,-2.44871588391,2.44871588391
9.30000000000,-0.772174884020,true,-2.45305319979,2.45305319979
9.35000000000,-0.774874967618,true,-2.45731359761,2.45731359761
9.40000000000,-0.777512296983,true,-2.46149656763,2.46149656763
9.45000000000,-0.780087261456,true,-2.46560160056,2.46560160056
9.50000000000,-0.782600248860,true,-2.46962818837,2.46962818837
9.55000000000,-0.785051645498,true,-2.47357582523,2.47357582523
9.60000000000,-0.787441836163,true,-2.47744400843,2.47744400843
9.65000000000,-0.789771204138,true,-2.48123223933,2.48123223933
9.70000000000,-0.792040131204,true,-2.48494002435,2.48494002435
9.75000000000,-0.794248997642,true,-2.48856687594,2.48856687594
9.80000000000,-0.796398182239,true,-2.49211231363,2.49211231363
9.85000000000,-0.798488062289,true,-2.49557586505,2.49557586505
9.90000000000,-0.800519013603,true,-2.49895706700,2.49895706700
9.95000000000,-0.802491410508,true,-2.50225546649,2.50225546649
10.0000000000,-0.804405625855,true,-2.50547062188,2.50547062188
